,date,hour,PUN,AUST,BSP,CNOR,COAC,CORS,CSUD,FRAN,GREC,MALT,MONT,NORD,ROSN,SARD,SICI,SLOV,SUD,SVIZ,XAUS,XFRA,CALA,XGRE,gb_price_eur,datetime
1644,2022-03-10,13,344.75051,361.39752,361.39752,361.39752,361.39752,361.39752,361.39752,361.39752,240.33,240.33,361.39752,361.39752,,361.39752,240.33,361.39752,240.33,361.39752,361.39752,361.39752,240.33,240.33,297.93,2022-03-10 12:00:00
1645,2022-03-10,14,331.82764,356.03,356.03,356.03,323.3,356.03,323.3,356.03,225.6,225.6,323.3,356.03,,323.3,225.6,356.03,225.6,356.03,356.03,356.03,225.6,225.6,327.46,2022-03-10 13:00:00
1646,2022-03-10,15,345.67606,361.69,361.69,361.69,361.69,361.69,361.69,361.69,240.33,240.33,361.69,361.69,,361.69,240.33,361.69,240.33,361.69,361.69,361.69,240.33,240.33,344.72,2022-03-10 14:00:00
1647,2022-03-10,16,366.8862,375.60754,375.60754,375.60754,375.60754,375.60754,375.60754,375.60754,309.64,309.64,375.60754,375.60754,,375.60754,309.64,375.60754,309.64,375.60754,375.60754,375.60754,309.64,309.64,426.77,2022-03-10 15:00:00
1648,2022-03-10,17,390.11891,391.93263,391.93263,391.93263,391.93263,391.93263,391.93263,391.93263,378.45009,378.45009,391.93263,391.93263,,391.93263,378.45009,391.93263,378.45009,391.93263,391.93263,391.93263,378.45009,378.45009,372.95,2022-03-10 16:00:00
1649,2022-03-10,18,418.35,418.35,418.35,418.35,418.35,418.35,418.35,418.35,418.35,418.35,418.35,418.35,,418.35,418.35,418.35,418.35,418.35,418.35,418.35,418.35,418.35,358.42,2022-03-10 17:00:00
1650,2022-03-10,19,470.5,470.5,470.5,470.5,470.5,470.5,470.5,470.5,470.5,470.5,470.5,470.5,,470.5,470.5,470.5,470.5,470.5,470.5,470.5,470.5,470.5,305.07,2022-03-10 18:00:00
1651,2022-03-10,20,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,273.87,2022-03-10 19:00:00
1652,2022-03-10,21,430.01266,430.01266,430.01266,430.01266,430.01266,430.01266,430.01266,430.01266,430.01266,430.01266,430.01266,430.01266,,430.01266,430.01266,430.01266,430.01266,430.01266,430.01266,430.01266,430.01266,430.01266,279.71,2022-03-10 20:00:00
1653,2022-03-10,22,403.35,403.35,403.35,403.35,403.35,403.35,403.35,403.35,403.35,403.35,403.35,403.35,,403.35,403.35,403.35,403.35,403.35,403.35,403.35,403.35,403.35,250.06,2022-03-10 21:00:00
1654,2022-03-10,23,391.22,391.22,391.22,391.22,391.22,391.22,391.22,391.22,391.22,391.22,391.22,391.22,,391.22,391.22,391.22,391.22,391.22,391.22,391.22,391.22,391.22,222.67,2022-03-10 22:00:00
1655,2022-03-10,24,372.31,372.31,372.31,372.31,372.31,372.31,372.31,372.31,372.31,372.31,372.31,372.31,,372.31,372.31,372.31,372.31,372.31,372.31,372.31,372.31,372.31,238.75,2022-03-10 23:00:00
1656,2022-03-11,1,341.29,341.29,341.29,341.29,341.29,341.29,341.29,341.29,341.29,341.29,341.29,341.29,,341.29,341.29,341.29,341.29,341.29,341.29,341.29,341.29,341.29,51.34,2022-03-11 00:00:00
1657,2022-03-11,2,336.76,336.76,336.76,336.76,336.76,336.76,336.76,336.76,336.76,336.76,336.76,336.76,,336.76,336.76,336.76,336.76,336.76,336.76,336.76,336.76,336.76,71.64,2022-03-11 01:00:00
1658,2022-03-11,3,334.19,334.19,334.19,334.19,334.19,334.19,334.19,334.19,334.19,334.19,334.19,334.19,,334.19,334.19,334.19,334.19,334.19,334.19,334.19,334.19,334.19,41.79,2022-03-11 02:00:00
1659,2022-03-11,4,332.52,332.52,332.52,332.52,332.52,332.52,332.52,332.52,332.52,332.52,332.52,332.52,,332.52,332.52,332.52,332.52,332.52,332.52,332.52,332.52,332.52,49.91,2022-03-11 03:00:00
1660,2022-03-11,5,336.15,336.15,336.15,336.15,336.15,336.15,336.15,336.15,336.15,336.15,336.15,336.15,,336.15,336.15,336.15,336.15,336.15,336.15,336.15,336.15,336.15,32.36,2022-03-11 04:00:00
1661,2022-03-11,6,345.95,345.95,345.95,345.95,345.95,345.95,345.95,345.95,345.95,345.95,345.95,345.95,,345.95,345.95,345.95,345.95,345.95,345.95,345.95,345.95,345.95,47.76,2022-03-11 05:00:00
1662,2022-03-11,7,388.93,388.93,388.93,388.93,388.93,388.93,388.93,388.93,388.93,388.93,388.93,388.93,,388.93,388.93,388.93,388.93,388.93,388.93,388.93,388.93,388.93,43.46,2022-03-11 06:00:00
1663,2022-03-11,8,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,61.13,2022-03-11 07:00:00
1664,2022-03-11,9,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,65.67,2022-03-11 08:00:00
1665,2022-03-11,10,415.23,415.23,415.23,415.23,415.23,415.23,415.23,415.23,415.23,415.23,415.23,415.23,,415.23,415.23,415.23,415.23,415.23,415.23,415.23,415.23,415.23,74.51,2022-03-11 09:00:00
1666,2022-03-11,11,355.69,355.69,355.69,355.69,355.69,355.69,355.69,355.69,355.69,355.69,355.69,355.69,,355.69,355.69,355.69,355.69,355.69,355.69,355.69,355.69,355.69,108.66,2022-03-11 10:00:00
1667,2022-03-11,12,345.95,345.95,345.95,345.95,345.95,345.95,345.95,345.95,345.95,345.95,345.95,345.95,,345.95,345.95,345.95,345.95,345.95,345.95,345.95,345.95,345.95,102.69,2022-03-11 11:00:00
1668,2022-03-11,13,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,117.85,2022-03-11 12:00:00
1669,2022-03-11,14,327.26,327.26,327.26,327.26,327.26,327.26,327.26,327.26,327.26,327.26,327.26,327.26,,327.26,327.26,327.26,327.26,327.26,327.26,327.26,327.26,327.26,112.72,2022-03-11 13:00:00
1670,2022-03-11,15,331.79,331.79,331.79,331.79,331.79,331.79,331.79,331.79,331.79,331.79,331.79,331.79,,331.79,331.79,331.79,331.79,331.79,331.79,331.79,331.79,331.79,116.18,2022-03-11 14:00:00
1671,2022-03-11,16,336.76,336.76,336.76,336.76,336.76,336.76,336.76,336.76,336.76,336.76,336.76,336.76,,336.76,336.76,336.76,336.76,336.76,336.76,336.76,336.76,336.76,134.45,2022-03-11 15:00:00
1672,2022-03-11,17,358.69,358.69,358.69,358.69,358.69,358.69,358.69,358.69,358.69,358.69,358.69,358.69,,358.69,358.69,358.69,358.69,358.69,358.69,358.69,358.69,358.69,115.1,2022-03-11 16:00:00
1673,2022-03-11,18,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,124.18,2022-03-11 17:00:00
1674,2022-03-11,19,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,126.09,2022-03-11 18:00:00
1675,2022-03-11,20,480.0,479.99989,479.99989,479.99989,479.99989,479.99989,479.99989,479.99989,479.99989,479.99989,479.99989,479.99989,,479.99989,479.99989,479.99989,479.99989,479.99989,479.99989,479.99989,479.99989,479.99989,133.73,2022-03-11 19:00:00
1676,2022-03-11,21,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,131.34,2022-03-11 20:00:00
1677,2022-03-11,22,359.91213,359.91213,359.91213,359.91213,359.91213,359.91213,359.91213,359.91213,359.91213,359.91213,359.91213,359.91213,,359.91213,359.91213,359.91213,359.91213,359.91213,359.91213,359.91213,359.91213,359.91213,137.55,2022-03-11 21:00:00
1678,2022-03-11,23,341.95,341.95,341.95,341.95,341.95,341.95,341.95,341.95,341.95,341.95,341.95,341.95,,341.95,341.95,341.95,341.95,341.95,341.95,341.95,341.95,341.95,132.3,2022-03-11 22:00:00
1679,2022-03-11,24,331.79,331.79,331.79,331.79,331.79,331.79,331.79,331.79,331.79,331.79,331.79,331.79,,331.79,331.79,331.79,331.79,331.79,331.79,331.79,331.79,331.79,132.54,2022-03-11 23:00:00
1680,2022-03-12,1,298.73,298.73,298.73,298.73,298.73,298.73,298.73,298.73,298.73,298.73,298.73,298.73,,298.73,298.73,298.73,298.73,298.73,298.73,298.73,298.73,298.73,303.33,2022-03-12 00:00:00
1681,2022-03-12,2,281.98,281.98,281.98,281.98,281.98,281.98,281.98,281.98,281.98,281.98,281.98,281.98,,281.98,281.98,281.98,281.98,281.98,281.98,281.98,281.98,281.98,346.6,2022-03-12 01:00:00
1682,2022-03-12,3,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,294.49,2022-03-12 02:00:00
1683,2022-03-12,4,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,294.49,2022-03-12 03:00:00
1684,2022-03-12,5,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,286.84,2022-03-12 04:00:00
1685,2022-03-12,6,274.76,274.76,274.76,274.76,274.76,274.76,274.76,274.76,274.76,274.76,274.76,274.76,,274.76,274.76,274.76,274.76,274.76,274.76,274.76,274.76,274.76,280.15,2022-03-12 05:00:00
1686,2022-03-12,7,275.32,275.32,275.32,275.32,275.32,275.32,275.32,275.32,275.32,275.32,275.32,275.32,,275.32,275.32,275.32,275.32,275.32,275.32,275.32,275.32,275.32,285.35,2022-03-12 06:00:00
1687,2022-03-12,8,271.51,271.51,271.51,271.51,271.51,271.51,271.51,271.51,271.51,271.51,271.51,271.51,,271.51,271.51,271.51,271.51,271.51,271.51,271.51,271.51,271.51,268.67,2022-03-12 07:00:00
1688,2022-03-12,9,292.38282,292.38282,292.38282,292.38282,292.38282,292.38282,292.38282,292.38282,292.38282,292.38282,292.38282,292.38282,,292.38282,292.38282,292.38282,292.38282,292.38282,292.38282,292.38282,292.38282,292.38282,271.54,2022-03-12 08:00:00
1689,2022-03-12,10,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,266.16,2022-03-12 09:00:00
1690,2022-03-12,11,274.01129,274.01129,274.01129,274.01129,274.01129,274.01129,274.01129,274.01129,274.01129,274.01129,274.01129,274.01129,,274.01129,274.01129,274.01129,274.01129,274.01129,274.01129,274.01129,274.01129,274.01129,280.15,2022-03-12 10:00:00
1691,2022-03-12,12,264.62,264.62,264.62,264.62,264.62,264.62,264.62,264.62,264.62,264.62,264.62,264.62,,264.62,264.62,264.62,264.62,264.62,264.62,264.62,264.62,264.62,293.53,2022-03-12 11:00:00
1692,2022-03-12,13,258.55,258.55,258.55,258.55,258.55,258.55,258.55,258.55,258.55,258.55,258.55,258.55,,258.55,258.55,258.55,258.55,258.55,258.55,258.55,258.55,258.55,286.84,2022-03-12 12:00:00
1693,2022-03-12,14,249.13,249.13,249.13,249.13,249.13,249.13,249.13,249.13,249.13,249.13,249.13,249.13,,249.13,249.13,249.13,249.13,249.13,249.13,249.13,249.13,249.13,286.84,2022-03-12 13:00:00
1694,2022-03-12,15,249.18,249.18,249.18,249.18,249.18,249.18,249.18,249.18,249.18,249.18,249.18,249.18,,249.18,249.18,249.18,249.18,249.18,249.18,249.18,249.18,249.18,267.72,2022-03-12 14:00:00
1695,2022-03-12,16,255.62,255.62,255.62,255.62,255.62,255.62,255.62,255.62,255.62,255.62,255.62,255.62,,255.62,255.62,255.62,255.62,255.62,255.62,255.62,255.62,255.62,339.43,2022-03-12 15:00:00
1696,2022-03-12,17,261.53,261.53,261.53,261.53,261.53,261.53,261.53,261.53,261.53,261.53,261.53,261.53,,261.53,261.53,261.53,261.53,261.53,261.53,261.53,261.53,261.53,299.99,2022-03-12 16:00:00
1697,2022-03-12,18,289.3,289.3,289.3,289.3,289.3,289.3,289.3,289.3,289.3,289.3,289.3,289.3,,289.3,289.3,289.3,289.3,289.3,289.3,289.3,289.3,289.3,330.35,2022-03-12 17:00:00
1698,2022-03-12,19,323.16724,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,321.88,323.3,323.3,,323.3,321.88,323.3,323.3,323.3,323.3,323.3,321.88,323.3,324.97,2022-03-12 18:00:00
1699,2022-03-12,20,357.16,357.16,357.16,357.16,357.16,357.16,357.16,357.16,357.16,357.16,357.16,357.16,,357.16,357.16,357.16,357.16,357.16,357.16,357.16,357.16,357.16,370.5,2022-03-12 19:00:00
1700,2022-03-12,21,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,344.45,2022-03-12 20:00:00
1701,2022-03-12,22,293.32,293.32,293.32,293.32,293.32,293.32,293.32,293.32,293.32,293.32,293.32,293.32,,293.32,293.32,293.32,293.32,293.32,293.32,293.32,293.32,293.32,358.55,2022-03-12 21:00:00
1702,2022-03-12,23,273.98,273.98,273.98,273.98,273.98,273.98,273.98,273.98,273.98,273.98,273.98,273.98,,273.98,273.98,273.98,273.98,273.98,273.98,273.98,273.98,273.98,337.16,2022-03-12 22:00:00
1703,2022-03-12,24,262.77,262.77,262.77,262.77,262.77,262.77,262.77,262.77,262.77,262.77,262.77,262.77,,262.77,262.77,262.77,262.77,262.77,262.77,262.77,262.77,262.77,355.68,2022-03-12 23:00:00
1704,2022-03-13,1,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,122.51,2022-03-13 00:00:00
1705,2022-03-13,2,282.14,282.14,282.14,282.14,282.14,282.14,282.14,282.14,282.14,282.14,282.14,282.14,,282.14,282.14,282.14,282.14,282.14,282.14,282.14,282.14,282.14,183.58,2022-03-13 01:00:00
1706,2022-03-13,3,281.27,281.27,281.27,281.27,281.27,281.27,281.27,281.27,281.27,281.27,281.27,281.27,,281.27,281.27,281.27,281.27,281.27,281.27,281.27,281.27,281.27,177.12,2022-03-13 02:00:00
1707,2022-03-13,4,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,86.05,2022-03-13 03:00:00
1708,2022-03-13,5,279.98,279.98,279.98,279.98,279.98,279.98,279.98,279.98,279.98,279.98,279.98,279.98,,279.98,279.98,279.98,279.98,279.98,279.98,279.98,279.98,279.98,148.08,2022-03-13 04:00:00
1709,2022-03-13,6,288.22,288.22,288.22,288.22,288.22,288.22,288.22,288.22,288.22,288.22,288.22,288.22,,288.22,288.22,288.22,288.22,288.22,288.22,288.22,288.22,288.22,84.86,2022-03-13 05:00:00
1710,2022-03-13,7,281.27,281.27,281.27,281.27,281.27,281.27,281.27,281.27,281.27,281.27,281.27,281.27,,281.27,281.27,281.27,281.27,281.27,281.27,281.27,281.27,281.27,143.42,2022-03-13 06:00:00
1711,2022-03-13,8,275.52,275.52,275.52,275.52,275.52,275.52,275.52,275.52,275.52,275.52,275.52,275.52,,275.52,275.52,275.52,275.52,275.52,275.52,275.52,275.52,275.52,69.68,2022-03-13 07:00:00
1712,2022-03-13,9,276.54,276.54,276.54,276.54,276.54,276.54,276.54,276.54,276.54,276.54,276.54,276.54,,276.54,276.54,276.54,276.54,276.54,276.54,276.54,276.54,276.54,118.56,2022-03-13 08:00:00
1713,2022-03-13,10,274.53,274.53,274.53,274.53,274.53,274.53,274.53,274.53,274.53,274.53,274.53,274.53,,274.53,274.53,274.53,274.53,274.53,274.53,274.53,274.53,274.53,84.74,2022-03-13 09:00:00
1714,2022-03-13,11,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,98.0,2022-03-13 10:00:00
1715,2022-03-13,12,266.72,266.72,266.72,266.72,266.72,266.72,266.72,266.72,266.72,266.72,266.72,266.72,,266.72,266.72,266.72,266.72,266.72,266.72,266.72,266.72,266.72,119.28,2022-03-13 11:00:00
1716,2022-03-13,13,270.92587,270.92587,270.92587,270.92587,270.92587,270.92587,270.92587,270.92587,270.92587,270.92587,270.92587,270.92587,,270.92587,270.92587,270.92587,270.92587,270.92587,270.92587,270.92587,270.92587,270.92587,103.26,2022-03-13 12:00:00
1717,2022-03-13,14,262.72,262.72,262.72,262.72,262.72,262.72,262.72,262.72,262.72,262.72,262.72,262.72,,262.72,262.72,262.72,262.72,262.72,262.72,262.72,262.72,262.72,145.33,2022-03-13 13:00:00
1718,2022-03-13,15,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,132.19,2022-03-13 14:00:00
1719,2022-03-13,16,268.45,268.45,268.45,268.45,268.45,268.45,268.45,268.45,268.45,268.45,268.45,268.45,,268.45,268.45,268.45,268.45,268.45,268.45,268.45,268.45,268.45,145.81,2022-03-13 15:00:00
1720,2022-03-13,17,284.76429,284.76429,284.76429,284.76429,284.76429,284.76429,284.76429,284.76429,284.76429,284.76429,284.76429,284.76429,,284.76429,284.76429,284.76429,284.76429,284.76429,284.76429,284.76429,284.76429,284.76429,117.13,2022-03-13 16:00:00
1721,2022-03-13,18,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,191.35,2022-03-13 17:00:00
1722,2022-03-13,19,404.5491,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,400.2,405.0,405.0,,405.0,400.2,405.0,405.0,405.0,405.0,405.0,400.2,405.0,174.5,2022-03-13 18:00:00
1723,2022-03-13,20,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,233.06,2022-03-13 19:00:00
1724,2022-03-13,21,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,229.47,2022-03-13 20:00:00
1725,2022-03-13,22,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,250.99,2022-03-13 21:00:00
1726,2022-03-13,23,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,245.61,2022-03-13 22:00:00
1727,2022-03-13,24,305.91,305.91,305.91,305.91,305.91,305.91,305.91,305.91,305.91,305.91,305.91,305.91,,305.91,305.91,305.91,305.91,305.91,305.91,305.91,305.91,305.91,265.33,2022-03-13 23:00:00
1728,2022-03-14,1,295.79012,295.79012,295.79012,295.79012,295.79012,295.79012,295.79012,295.79012,295.79012,295.79012,295.79012,295.79012,,295.79012,295.79012,295.79012,295.79012,295.79012,295.79012,295.79012,295.79012,295.79012,241.38,2022-03-14 00:00:00
1729,2022-03-14,2,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,261.59,2022-03-14 01:00:00
1730,2022-03-14,3,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,273.01,2022-03-14 02:00:00
1731,2022-03-14,4,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,241.38,2022-03-14 03:00:00
1732,2022-03-14,5,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,241.38,2022-03-14 04:00:00
1733,2022-03-14,6,300.03485,300.03485,300.03485,300.03485,300.03485,300.03485,300.03485,300.03485,300.03485,300.03485,300.03485,300.03485,,300.03485,300.03485,300.03485,300.03485,300.03485,300.03485,300.03485,300.03485,300.03485,229.96,2022-03-14 05:00:00
1734,2022-03-14,7,329.2,329.2,329.2,329.2,329.2,329.2,329.2,329.2,329.2,329.2,329.2,329.2,,329.2,329.2,329.2,329.2,329.2,329.2,329.2,329.2,329.2,249.7,2022-03-14 06:00:00
1735,2022-03-14,8,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,239.0,2022-03-14 07:00:00
1736,2022-03-14,9,365.61786,365.61786,365.61786,365.61786,365.61786,365.61786,365.61786,365.61786,365.61786,365.61786,365.61786,365.61786,,365.61786,365.61786,365.61786,365.61786,365.61786,365.61786,365.61786,365.61786,365.61786,239.0,2022-03-14 08:00:00
1737,2022-03-14,10,335.48994,335.48994,335.48994,335.48994,335.48994,335.48994,335.48994,335.48994,335.48994,335.48994,335.48994,335.48994,,335.48994,335.48994,335.48994,335.48994,335.48994,335.48994,335.48994,335.48994,335.48994,219.98,2022-03-14 09:00:00
1738,2022-03-14,11,312.02654,313.6,313.6,313.6,308.69,313.6,308.69,313.6,308.69,308.69,308.69,313.6,,308.69,308.69,313.6,308.69,313.6,313.6,313.6,308.69,308.69,249.7,2022-03-14 10:00:00
1739,2022-03-14,12,298.93936,300.0,300.0,300.0,296.69,300.0,296.69,300.0,296.69,296.69,296.69,300.0,,296.69,296.69,300.0,296.69,300.0,300.0,300.0,296.69,296.69,256.96,2022-03-14 11:00:00
1740,2022-03-14,13,293.8,293.8,293.8,293.8,293.8,293.8,293.8,293.8,293.8,293.8,293.8,293.8,,293.8,293.8,293.8,293.8,293.8,293.8,293.8,293.8,293.8,309.1,2022-03-14 12:00:00
1741,2022-03-14,14,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,309.16,2022-03-14 13:00:00
1742,2022-03-14,15,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,292.6,323.78,2022-03-14 14:00:00
1743,2022-03-14,16,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,355.77,2022-03-14 15:00:00
1744,2022-03-14,17,314.69,314.69,314.69,314.69,314.69,314.69,314.69,314.69,314.69,314.69,314.69,314.69,,314.69,314.69,314.69,314.69,314.69,314.69,314.69,314.69,314.69,325.8,2022-03-14 16:00:00
1745,2022-03-14,18,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,319.86,2022-03-14 17:00:00
1746,2022-03-14,19,411.02925,411.02925,411.02925,411.02925,411.02925,411.02925,411.02925,411.02925,411.02925,411.02925,411.02925,411.02925,,411.02925,411.02925,411.02925,411.02925,411.02925,411.02925,411.02925,411.02925,411.02925,311.53,2022-03-14 18:00:00
1747,2022-03-14,20,435.42,435.42,435.42,435.42,435.42,435.42,435.42,435.42,435.42,435.42,435.42,435.42,,435.42,435.42,435.42,435.42,435.42,435.42,435.42,435.42,435.42,296.67,2022-03-14 19:00:00
1748,2022-03-14,21,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,269.92,2022-03-14 20:00:00
1749,2022-03-14,22,322.7,322.7,322.7,322.7,322.7,322.7,322.7,322.7,322.7,322.7,322.7,322.7,,322.7,322.7,322.7,322.7,322.7,322.7,322.7,322.7,322.7,269.92,2022-03-14 21:00:00
1750,2022-03-14,23,300.7305,300.7305,300.7305,300.7305,300.7305,300.7305,300.7305,300.7305,300.7305,300.7305,300.7305,300.7305,,300.7305,300.7305,300.7305,300.7305,300.7305,300.7305,300.7305,300.7305,300.7305,255.65,2022-03-14 22:00:00
1751,2022-03-14,24,283.81,283.81,283.81,283.81,283.81,283.81,283.81,283.81,283.81,283.81,283.81,283.81,,283.81,283.81,283.81,283.81,283.81,283.81,283.81,283.81,283.81,242.51,2022-03-14 23:00:00
1752,2022-03-15,1,272.62753,272.63,272.63,272.63,272.63,272.63,272.63,272.63,272.63,272.6,272.63,272.63,,272.63,272.6,272.63,272.63,272.63,272.63,272.63,272.6,272.63,232.03,2022-03-15 00:00:00
1753,2022-03-15,2,267.83,267.83,267.83,267.83,267.83,267.83,267.83,267.83,267.83,267.83,267.83,267.83,,267.83,267.83,267.83,267.83,267.83,267.83,267.83,267.83,267.83,254.64,2022-03-15 01:00:00
1754,2022-03-15,3,266.68,266.68,266.68,266.68,266.68,266.68,266.68,266.68,266.68,266.68,266.68,266.68,,266.68,266.68,266.68,266.68,266.68,266.68,266.68,266.68,266.68,243.57,2022-03-15 02:00:00
1755,2022-03-15,4,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,237.98,2022-03-15 03:00:00
1756,2022-03-15,5,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,241.19,2022-03-15 04:00:00
1757,2022-03-15,6,273.17596,273.17596,273.17596,273.17596,273.17596,273.17596,273.17596,273.17596,273.17596,273.17596,273.17596,273.17596,,273.17596,273.17596,273.17596,273.17596,273.17596,273.17596,273.17596,273.17596,273.17596,232.03,2022-03-15 05:00:00
1758,2022-03-15,7,311.79717,314.81472,314.81472,314.81472,314.81472,314.81472,314.81472,314.81472,314.81472,272.6,314.81472,314.81472,,314.81472,272.6,314.81472,314.81472,314.81472,314.81472,314.81472,272.6,314.81472,232.03,2022-03-15 06:00:00
1759,2022-03-15,8,335.80434,339.57,339.57,339.57,339.57,339.57,339.57,339.57,339.57,287.6,339.57,339.57,,339.57,287.6,339.57,339.57,339.57,339.57,339.57,287.6,339.57,208.23,2022-03-15 07:00:00
1760,2022-03-15,9,335.4617,349.98232,349.98232,349.98232,313.46,349.98232,313.46,349.98232,313.46,275.0,313.46,349.98232,,313.46,275.0,349.98232,313.46,349.98232,349.98232,349.98232,275.0,313.46,243.57,2022-03-15 08:00:00
1761,2022-03-15,10,314.18235,327.98738,327.98738,327.98738,290.02,327.98738,290.02,327.98738,281.65,275.0,290.02,327.98738,,290.02,275.0,327.98738,281.65,327.98738,327.98738,327.98738,275.0,281.65,232.03,2022-03-15 09:00:00
